Duração;sys_created_on;assignment_group;short_description;node;cmdb_ci;number;severity;parent;cmdb_ci.sys_class_name;source;sn_priority_group;state;sys_id;type.display_value;u_action_time;u_closed_date;acknowledged;correlation_group;event_count;incident;metric_name;message_key;com_remediacao;Pilar;tasks_count;tasks_numbers;self_healing_status
00:02:35;08/01/2025 09:57;Infraestrutura Datacenter;Veeam Backup Server RESTful API Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740599;Crítico;Alert13740600;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;0f6572d6878be210959ec8440cbb35a4;AVAILABILITY;0;08/01/2025 09:59;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-3350316156992165851_1754052980194V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082784;REM_OK
00:03:35;08/01/2025 10:00;Infraestrutura Datacenter;Veeam Cloud Connect Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740611;Crítico;Alert13740621;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ee367e12978b6ed0e62cb9b6f053af81;AVAILABILITY;0;08/01/2025 10:04;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-8547077135127812951_1754053183867V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082786;REM_OK
00:03:15;08/01/2025 10:00;Infraestrutura Datacenter;Veeam Guest Catalog Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740612;Crítico;Alert13740621;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;5b36be5a878be210959ec8440cbb3554;AVAILABILITY;0;08/01/2025 10:04;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;4805885381960832616_1754053183867V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082788;REM_OK
00:04:05;08/01/2025 10:00;Infraestrutura Datacenter;Veeam Explorers Recovery Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740613;Crítico;Alert13740621;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;1336be9647032210b270fec4f26d43f8;AVAILABILITY;0;08/01/2025 10:04;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-461003526174542389_1754053183867V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082787;REM_OK
00:03:15;08/01/2025 10:00;Infraestrutura Datacenter;Veeam Broker Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740614;Crítico;Alert13740621;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;6b36b252978b6ed0e62cb9b6f053afe7;AVAILABILITY;0;08/01/2025 10:04;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-2721472167749829161_1754053183867V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082790;REM_OK
00:02:30;08/01/2025 10:00;Infraestrutura Datacenter;Veeam ONE Agent is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740615;Crítico;Alert13740621;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ab3672d2870be2105a0a41170cbb35e6;AVAILABILITY;0;08/01/2025 10:03;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;1500292761999211267_1754053183867V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082791;REM_OK
00:03:10;08/01/2025 10:00;Infraestrutura Datacenter;Veeam Backup Update Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740616;Crítico;Alert13740621;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;68467e5a878be210959ec8440cbb3528;AVAILABILITY;0;08/01/2025 10:04;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-2849579235131009178_1754053183866V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082789;REM_OK
00:03:55;08/01/2025 10:01;Infraestrutura Datacenter;Veeam CDP Coordinator Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740617;Crítico;Alert13740621;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;e946fe5a97032210c5f1b5d6f053aff8;AVAILABILITY;0;08/01/2025 10:04;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-6872691389841969294_1754053183866V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082792;REM_OK
00:04:00;08/01/2025 10:05;Middleware;CPU saturation;daddsx04.xpcorretora.com.br;daddsx04;Alert13740634;Alto / Major;Alert13740640;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;3d37fed63b836690ab756c47f4e45a10;RESOURCE_CONTENTION;0;08/01/2025 10:09;VERDADEIRO;Secundário(a);2;nan;CPU_SATURATED;-3880091725776707104_1754053160551V2-daddsx04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:45;08/01/2025 10:07;Middleware;CPU saturation Servidores AD;daddsx04.xpcorretora.com.br;daddsx04;Alert13740636;Crítico;Alert13740640;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;bfb7f216978baa50b86c7727f053af9d;AVAILABILITY;0;08/01/2025 10:12;VERDADEIRO;Secundário(a);2;nan;AVAILABILITY_EVENT;8432755268737704659_1754053200000V2-daddsx04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:10;08/01/2025 10:10;Infraestrutura Datacenter;Veeam CDP Coordinator Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740642;Crítico;Alert13740648;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;60883e5e3bcf2e102a256747f4e45ac6;AVAILABILITY;0;08/01/2025 10:14;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;4232864994867809807_1754053780283V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082794;REM_OK
00:03:50;08/01/2025 10:10;Infraestrutura Datacenter;Veeam Cloud Connect Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740643;Crítico;Alert13740648;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;2088ba9e3bc36e5084491747f4e45a6d;AVAILABILITY;0;08/01/2025 10:14;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-6662970858593377911_1754053780283V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082793;REM_OK
00:03:50;08/01/2025 10:10;Infraestrutura Datacenter;Veeam Explorers Recovery Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740644;Crítico;Alert13740648;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;6d88fe5e3bcf2e102a256747f4e45a54;AVAILABILITY;0;08/01/2025 10:14;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-5453564507959393916_1754053780283V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082795;REM_OK
00:02:50;08/01/2025 10:10;Infraestrutura Datacenter;Veeam Guest Catalog Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740645;Crítico;Alert13740648;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;e188329e3bcf2e102a256747f4e45a78;AVAILABILITY;0;08/01/2025 10:13;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-6950305084644500588_1754053780283V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082796;REM_OK
00:03:45;08/01/2025 10:10;Infraestrutura Datacenter;Veeam Broker Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740646;Crítico;Alert13740648;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;7d88b25a9783a210ff0efb96f053af47;AVAILABILITY;0;08/01/2025 10:14;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;4719980208513397043_1754053780283V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082797;REM_OK
00:03:45;08/01/2025 10:11;Infraestrutura Datacenter;Veeam ONE Agent is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740647;Crítico;Alert13740648;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;d7883a9e3b83ea14d3613c37f4e45a14;AVAILABILITY;0;08/01/2025 10:14;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-7709696686947473201_1754053780283V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082798;REM_OK
00:02:35;08/01/2025 10:12;Infraestrutura Datacenter;Veeam Backup Update Service is in undesirable (stopped) state;SP2VBRVEEAMPRD.xpcorretora.com.br;sp2vbrveeamprd;Alert13740649;Crítico;Alert13740648;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;fac8b6d247432210b270fec4f26d436e;AVAILABILITY;0;08/01/2025 10:14;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;-931857101542293807_1754053780283V2-SP2VBRVEEAMPRD.xpcorretora.com.br;Sim;Infra;1;REM0082799;REM_OK
00:04:20;08/01/2025 10:18;Consolidation;Low disk space;az1psql29.xpcorretora.com.br;az1psql29;Alert13740660;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;233af29a4787ee10f15dfb72036d43b8;RESOURCE_CONTENTION;0;08/01/2025 10:22;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;-520143968696226178_1754053920000V2-az1psql29.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:02:55;08/01/2025 10:54;Pré Negociação;CPU saturation;zprdbullope03.xpcorretora.com.br;zprdbullope03;Alert13740820;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;217247163b076e102a256747f4e45a6c;RESOURCE_CONTENTION;0;08/01/2025 10:57;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-8145150306782424361_1754054860197V2-zprdbullope03.xpcorretora.com.br;Sim;Infra;1;REM0082800;REM_OK
00:02:05;08/01/2025 11:00;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13740825;Alto / Major;Alert13740827;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;f1e34b5247c32210a456f2c5036d4353;RESOURCE_CONTENTION;0;08/01/2025 11:02;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-6050312571303462008_1754056500000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-primary-58ff4dbc98-c8qzg);Sim;;1;REM0082803;REM_OK
00:03:15;08/01/2025 11:14;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13740837;Alto / Major;nan;Serviço do Kubernetes;SGO-Dynatrace;Alto(a);Encerrado;4d1747969787a210ff0efb96f053afc4;RESOURCE_CONTENTION;0;08/01/2025 11:17;FALSO;Nenhum(a);2;nan;RESOURCE_CONTENTION;-6706853365074806323_1754057340000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bf72n4c);Sim;;1;REM0082804;REM_OK
00:06:10;08/01/2025 11:32;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13740854;Alto / Major;Alert13740857;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;063b4bd2974b22506e5efcb6f053af99;RESOURCE_CONTENTION;0;08/01/2025 11:38;FALSO;Secundário(a);5;nan;RESOURCE_CONTENTION;6686227459400545180_1754058420000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-74b9df75hznx);Sim;;1;REM0082805;REM_OK
00:06:00;08/01/2025 11:32;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13740855;Alto / Major;Alert13740857;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;5c4bcbd2974b22506e5efcb6f053affc;RESOURCE_CONTENTION;0;08/01/2025 11:38;FALSO;Secundário(a);4;nan;RESOURCE_CONTENTION;6686227459400545180_1754058420000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bfdwpg6);Sim;;1;REM0082806;REM_OK
00:05:00;08/01/2025 11:33;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13740858;Alto / Major;Alert13740857;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;037b8f16974b22506e5efcb6f053af3e;RESOURCE_CONTENTION;0;08/01/2025 11:38;FALSO;Secundário(a);3;nan;RESOURCE_CONTENTION;6686227459400545180_1754058420000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-74b9df7m2jcm);Sim;;1;REM0082807;REM_OK
00:04:00;08/01/2025 11:34;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13740860;Alto / Major;Alert13740857;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;b1bb4396974b22506e5efcb6f053af0a;RESOURCE_CONTENTION;0;08/01/2025 11:38;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;6686227459400545180_1754058420000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-74b9df79tkhb);Sim;;1;REM0082809;REM_OK
00:03:59;08/01/2025 11:34;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13740861;Alto / Major;Alert13740857;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;0abb8396974b22506e5efcb6f053af6b;RESOURCE_CONTENTION;0;08/01/2025 11:38;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;6686227459400545180_1754058420000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bfz6p5c);Sim;;1;REM0082808;REM_OK
00:37:10;08/01/2025 11:36;Pós Negociação RF e RV;Low disk space;SP3INOA06.xpcorretora.com.br;sp3inoa06;Alert13740863;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;db1c83123bc76e102a256747f4e45a9c;RESOURCE_CONTENTION;0;08/01/2025 12:13;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;724522958382871851_1754058600000V2-SP3INOA06.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:02:10;08/01/2025 11:56;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13740986;Alto / Major;nan;Serviço do Kubernetes;SGO-Dynatrace;Alto(a);Encerrado;69b093963b4b6e5084491747f4e45aeb;RESOURCE_CONTENTION;0;08/01/2025 11:58;VERDADEIRO;Nenhum(a);2;nan;RESOURCE_CONTENTION;7521212669194127868_1754059860000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bf7hjsp);Sim;;1;REM0082810;REM_OK
00:04:15;08/01/2025 12:06;Enabling e Audiências;Long garbage-collection time;;mkt-audience-cdp-script-manager;Alert13740992;Alto / Major;Alert13740996;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;8ef257923bcfea14d3613c37f4e45a2d;RESOURCE_CONTENTION;0;08/01/2025 12:10;VERDADEIRO;Secundário(a);4;nan;RESOURCE_CONTENTION;643873682761085051_1754060460000V2-PRD_Mkt.Audience.Cdp.Script.Manager.WebApi.dll prd (mkt-audience-cdp-script-manager-5ff7756749-zf5ln;Sim;;1;REM0082813;REM_OK
00:04:14;08/01/2025 12:06;Enabling e Audiências;Long garbage-collection time;;mkt-audience-cdp-script-manager;Alert13740993;Alto / Major;Alert13740996;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;e6f297923bcfea14d3613c37f4e45a5e;RESOURCE_CONTENTION;0;08/01/2025 12:10;VERDADEIRO;Secundário(a);4;nan;RESOURCE_CONTENTION;643873682761085051_1754060460000V2-PRD_Mkt.Audience.Cdp.Script.Manager.WebApi.dll prd (mkt-audience-cdp-script-manager-5ff7756749-jx2dh;Sim;;1;REM0082814;REM_OK
00:04:00;08/01/2025 12:06;Enabling e Audiências;Long garbage-collection time;;mkt-audience-cdp-script-manager;Alert13740994;Alto / Major;Alert13740996;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;7d035b923bcfea14d3613c37f4e45ab1;RESOURCE_CONTENTION;0;08/01/2025 12:10;VERDADEIRO;Secundário(a);3;nan;RESOURCE_CONTENTION;643873682761085051_1754060460000V2-PRD_Mkt.Audience.Cdp.Script.Manager.WebApi.dll prd (mkt-audience-cdp-script-manager-5ff7756749-ll286;Sim;;1;REM0082812;REM_OK
00:03:59;08/01/2025 12:06;Enabling e Audiências;Long garbage-collection time;;mkt-audience-cdp-script-manager;Alert13740995;Alto / Major;Alert13740996;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;1a03db923bcfea14d3613c37f4e45ac4;RESOURCE_CONTENTION;0;08/01/2025 12:10;VERDADEIRO;Secundário(a);3;nan;RESOURCE_CONTENTION;643873682761085051_1754060460000V2-PRD_Mkt.Audience.Cdp.Script.Manager.WebApi.dll prd (mkt-audience-cdp-script-manager-5ff7756749-kk22t;Sim;;1;REM0082811;REM_OK
00:03:01;08/01/2025 12:07;Enabling e Audiências;Long garbage-collection time;;mkt-audience-cdp-script-manager;Alert13740997;Alto / Major;Alert13740996;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;284393163bcfea14d3613c37f4e45a5d;RESOURCE_CONTENTION;0;08/01/2025 12:10;VERDADEIRO;Secundário(a);2;nan;RESOURCE_CONTENTION;643873682761085051_1754060460000V2-PRD_Mkt.Audience.Cdp.Script.Manager.WebApi.dll prd (mkt-audience-cdp-script-manager-5ff7756749-srsrj;Sim;;1;REM0082815;REM_OK
00:02:15;08/01/2025 12:17;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13741002;Alto / Major;nan;Serviço do Kubernetes;SGO-Dynatrace;Alto(a);Encerrado;68859f9e3bcfea14d3613c37f4e45ad3;RESOURCE_CONTENTION;0;08/01/2025 12:19;FALSO;Nenhum(a);2;nan;RESOURCE_CONTENTION;-8055553164284471094_1754061120000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bfs9wsz);Sim;;1;REM0082816;REM_OK
00:05:50;08/01/2025 12:22;Gestão de Relacionamento PF;CPU saturation;SP2PRPAOPS02.xpcorretora.com.br;sp2prpaops02;Alert13741015;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;33b61b9a97cf221077b1f846f053af09;RESOURCE_CONTENTION;0;08/01/2025 12:28;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;2620645109867392439_1754061430178V2-SP2PRPAOPS02.xpcorretora.com.br;Sim;Infra;1;REM0082817;REM_OK
00:28:10;08/01/2025 12:43;Banco de dados - SqlServer;CPU saturation;az1psql15.xpcorretora.com.br;az1psql15;Alert13741033;Alto / Major;Alert13741035;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;126bdf5647032250f15dfb72036d4391;RESOURCE_CONTENTION;681;08/01/2025 13:11;VERDADEIRO;Secundário(a);2;nan;CPU_SATURATED;-9138288280726236349_1754062660113V2-az1psql15.xpcorretora.com.br;Sim;Infra;1;REM0082818;REM_OK
00:08:05;08/01/2025 12:44;Banco de dados - SqlServer;CPU saturation;sp3sql15-01.xpcorretora.com.br;sp3sql15-01;Alert13741034;Alto / Major;Alert13741035;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;d89bdf1a3bc7a690ab756c47f4e45a8d;RESOURCE_CONTENTION;221;08/01/2025 12:52;VERDADEIRO;Secundário(a);2;nan;CPU_SATURATED;-1424893771110230445_1754062690175V2-sp3sql15-01.xpcorretora.com.br;Sim;Infra;1;REM0082819;REM_OK
00:11:45;08/01/2025 13:03;Banco de dados - SqlServer;CPU saturation;SP2DRCL01SQL05.xpcorretora.com.br;sp2drcl01sql05;Alert13741133;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;ee10271a978f22506e5efcb6f053affa;RESOURCE_CONTENTION;96;08/01/2025 13:15;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-5126287887283002452_1754063890485V2-SP2DRCL01SQL05.xpcorretora.com.br;Sim;Infra;1;REM0082820;REM_OK
00:44:20;08/01/2025 13:24;Controle de Acessos;Low disk space;SP2VAULTRDP04.xpcorretora.com.br;sp2vaultrdp04;Alert13741144;Alto / Major;Alert13741145;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;6cd467d2878722105a0a41170cbb35e5;RESOURCE_CONTENTION;1039;08/01/2025 14:08;VERDADEIRO;Secundário(a);2;nan;LOW_DISK_SPACE;8489153415601099452_1754065080000V2-SP2VAULTRDP04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:42:55;08/01/2025 13:38;Projetos e arquitetura - banco de dados;CPU saturation;sp3exacc01db03.xpcorretora.com.br;sp3exacc01db03;Alert13741161;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;7908231a9783621077b1f846f053af2a;RESOURCE_CONTENTION;271;08/01/2025 14:21;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;8764530363985961344_1754065962929V2-sp3exacc01db03.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:02:05;08/01/2025 14:23;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13741262;Alto / Major;Alert13741265;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;d462f39e8787aa1089d9ea480cbb3511;RESOURCE_CONTENTION;0;08/01/2025 14:25;FALSO;Secundário(a);3;nan;RESOURCE_CONTENTION;2228854395849425517_1754068680000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bfmbbc9);Sim;;1;REM0082822;REM_OK
00:02:03;08/01/2025 14:23;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13741263;Alto / Major;Alert13741265;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;fc62379e8787aa1089d9ea480cbb355c;RESOURCE_CONTENTION;0;08/01/2025 14:25;FALSO;Secundário(a);3;nan;RESOURCE_CONTENTION;2228854395849425517_1754068680000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-74b9df7stz7z);Sim;;1;REM0082823;REM_OK
00:02:01;08/01/2025 14:23;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13741264;Alto / Major;Alert13741265;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;2162779e8787aa1089d9ea480cbb3551;RESOURCE_CONTENTION;0;08/01/2025 14:25;FALSO;Secundário(a);3;nan;RESOURCE_CONTENTION;2228854395849425517_1754068680000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bfwcpsz);Sim;;1;REM0082821;REM_OK
00:24:25;08/01/2025 14:55;Banco de dados - SqlServer;CPU saturation;az1psql15.xpcorretora.com.br;az1psql15;Alert13741371;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;6ab933d2878b22105a0a41170cbb35a2;RESOURCE_CONTENTION;158;08/01/2025 15:20;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-466038901569431411_1754070590077V2-az1psql15.xpcorretora.com.br;Sim;Infra;1;REM0082824;REM_OK
03:09:55;08/01/2025 15:21;Banco de dados - SqlServer;CPU saturation;SP3SQL67.xpcorretora.com.br;sp3sql67;Alert13741392;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;93aff31a3b8b2e14d3613c37f4e45a1e;RESOURCE_CONTENTION;167;08/01/2025 18:31;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;6799449696118930522_1754071430132V2-SP3SQL67.xpcorretora.com.br;Sim;Infra;1;REM0082825;REM_OK
00:02:45;08/01/2025 15:27;Suporte a Produção Scheduler;Control-M/Agent is in undesirable (stopped) state;sp2prdopctm02.xpcorretora.com.br;sp2prdopctm02;Alert13741393;Crítico;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;d8e000aa87cb22105a0a41170cbb3582;AVAILABILITY;0;08/01/2025 15:29;VERDADEIRO;Nenhum(a);2;nan;SERVICE_AVAIBILITY;4914661291661348180_1754072770921V2-sp2prdopctm02.xpcorretora.com.br;Sim;Infra;1;REM0082826;REM_OK
00:04:20;08/01/2025 15:29;Sistemas - Serv. Fin. (Banco);CPU saturation;az1psql15.xpcorretora.com.br;az1psql15;Alert13741394;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;5d618c2a97cb2210e62cb9b6f053afe1;RESOURCE_CONTENTION;0;08/01/2025 15:33;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-5609500709523949516_1754072620049V2-az1psql15.xpcorretora.com.br;Sim;Infra;1;REM0082827;REM_OK
00:02:05;08/01/2025 15:48;Suporte a Produção Scheduler;Control-M/Agent is in undesirable (stopped) state;sp2prdopctm02.xpcorretora.com.br;sp2prdopctm02;Alert13741401;Crítico;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;aed54c623b0762d0a05cc037f4e45a1a;AVAILABILITY;0;08/01/2025 15:50;VERDADEIRO;Nenhum(a);2;nan;SERVICE_AVAIBILITY;7075674019315911642_1754074050354V2-sp2prdopctm02.xpcorretora.com.br;Sim;Infra;1;REM0082828;REM_OK
00:06:30;08/01/2025 17:17;Banco de dados - SqlServer;CPU saturation;SP3SQL52-01.xpcorretora.com.br;sp3sql52-01;Alert13741644;Alto / Major;Alert13741651;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;a04a98ee878f2250658f85580cbb352a;RESOURCE_CONTENTION;0;08/01/2025 17:24;VERDADEIRO;Secundário(a);2;nan;CPU_SATURATED;-5065877479116451089_1754079120073V2-SP3SQL52-01.xpcorretora.com.br;Sim;Infra;1;REM0082829;REM_OK
00:08:30;08/01/2025 18:15;Squad Reconciliação;Memory saturation;papporion04.xpcorretora.com.br;papporion04;Alert13741784;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;8f7728aa3bc76e14d3613c37f4e45ac4;RESOURCE_CONTENTION;105;08/01/2025 18:24;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;2857911252502646175_1754082600166V2-papporion04.xpcorretora.com.br;Não;Infra;2;REM0082830, REM0082831;REM_OK
00:03:25;08/01/2025 18:19;Sistemas Corporativos;Browser monitor global outage;[Web] Dash6 - Cash In Cash Out;Orion Dash;Alert13741786;Crítico;nan;Componente SDLC;SGO-Dynatrace;Alto(a);Encerrado;9748ace23b0f62d0a05cc037f4e45ae8;AVAILABILITY;0;08/01/2025 18:22;FALSO;Nenhum(a);2;nan;AVAILABILITY;8482776498330643607_1754083090669V2-[Web] Dash6 - Cash In Cash Out;Sim;Synthetic;1;REM0082832;REM_OK
